,Unnamed: 0,Unnamed: 0.1,game_location,game_result,mp,fg,fga,fg_pct,fg2,fg2a,fg2_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,pts,opp_fg,opp_fga,opp_fg_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_pts,date_game,team_id,opp_id,year,dk_points_allowed
976,976,76,@,L 119-127 ,240,48,101,0.475,39,66,0.591,9,35,0.257,14,18,0.778,119,50,95,0.526,39,70,0.557,11,25,0.44,16,21,0.762,127,2017-01-02,DEN,GSW,2017,132.5
977,977,77,Home,L 119-128 (OT),265,41,83,0.494,33,53,0.623,8,30,0.267,29,39,0.744,119,50,103,0.485,37,70,0.529,13,33,0.394,15,19,0.789,128,2017-01-06,GSW,MEM,2017,134.5
978,978,78,Home,W 119-105 ,240,44,81,0.543,36,58,0.621,8,23,0.348,23,25,0.92,119,36,87,0.414,21,45,0.467,15,42,0.357,18,22,0.818,105,2017-01-11,MIN,HOU,2017,112.5
979,979,79,@,W 119-109 ,240,48,92,0.522,38,73,0.521,10,19,0.526,13,16,0.813,119,40,89,0.449,33,63,0.524,7,26,0.269,22,24,0.917,109,2017-01-17,TOR,BRK,2017,112.5
980,980,80,@,W 119-95 ,240,41,80,0.513,25,38,0.658,16,42,0.381,21,25,0.84,119,33,89,0.371,24,55,0.436,9,34,0.265,20,28,0.714,95,2017-01-21,HOU,MEM,2017,99.5
981,981,81,@,W 119-114 ,240,43,83,0.518,26,53,0.491,17,30,0.567,16,19,0.842,119,43,94,0.457,35,67,0.522,8,27,0.296,20,26,0.769,114,2017-01-25,ATL,CHI,2017,118.0
982,982,82,Home,W 119-103 ,240,48,93,0.516,35,63,0.556,13,30,0.433,10,14,0.714,119,33,85,0.388,21,57,0.368,12,28,0.429,25,29,0.862,103,2017-01-27,NOP,SAS,2017,109.0
983,983,83,@,L 119-122 ,240,41,74,0.554,28,45,0.622,13,29,0.448,24,29,0.828,119,45,83,0.542,34,52,0.654,11,31,0.355,21,26,0.808,122,2017-01-30,SAC,PHI,2017,127.5
984,984,84,@,W 119-99 ,240,45,92,0.489,31,62,0.5,14,30,0.467,15,20,0.75,119,32,80,0.4,23,55,0.418,9,25,0.36,26,35,0.743,99,2017-02-01,MEM,DEN,2017,103.5
985,985,85,@,W 119-115 ,240,45,92,0.489,35,67,0.522,10,25,0.4,19,28,0.679,119,46,92,0.5,38,65,0.585,8,27,0.296,15,18,0.833,115,2017-02-08,LAC,NYK,2017,119.0
986,986,86,Home,W 119-104 ,240,46,87,0.529,31,49,0.633,15,38,0.395,12,15,0.8,119,42,100,0.42,34,74,0.459,8,26,0.308,12,17,0.706,104,2017-02-23,CLE,NYK,2017,108.0
987,987,87,@,W 119-98 ,240,49,94,0.521,39,73,0.534,10,21,0.476,11,13,0.846,119,40,87,0.46,33,65,0.508,7,22,0.318,11,18,0.611,98,2017-02-26,SAS,LAL,2017,101.5
988,988,88,@,W 119-108 ,240,40,89,0.449,34,60,0.567,6,29,0.207,33,39,0.846,119,37,82,0.451,27,48,0.563,10,34,0.294,24,27,0.889,108,2017-02-27,GSW,PHI,2017,113.0
989,989,89,@,W 119-111 ,240,41,87,0.471,21,43,0.488,20,44,0.455,17,22,0.773,119,38,82,0.463,25,54,0.463,13,28,0.464,22,31,0.71,111,2017-03-06,GSW,ATL,2017,117.5
990,990,90,Home,W 118-83 ,240,42,80,0.525,34,59,0.576,8,21,0.381,26,28,0.929,118,24,69,0.348,19,50,0.38,5,19,0.263,30,39,0.769,83,2012-01-04,MIA,IND,2012,85.5
991,991,91,@,W 118-110 ,240,47,85,0.553,40,74,0.541,7,11,0.636,17,21,0.81,118,42,85,0.494,31,56,0.554,11,29,0.379,15,20,0.75,110,2012-01-04,CHA,NYK,2012,115.5
992,992,92,Home,W 118-97 ,240,47,88,0.534,42,78,0.538,5,10,0.5,19,24,0.792,118,38,74,0.514,33,63,0.524,5,11,0.455,16,19,0.842,97,2012-01-17,CHI,PHO,2012,99.5
993,993,93,@,L 118-124 (OT),265,49,101,0.485,43,79,0.544,6,22,0.273,14,18,0.778,118,46,94,0.489,37,66,0.561,9,28,0.321,23,28,0.821,124,2012-02-19,DEN,OKC,2012,128.5
994,994,94,@,L 118-119 ,240,42,87,0.483,29,63,0.46,13,24,0.542,21,21,1.0,118,41,91,0.451,33,66,0.5,8,25,0.32,29,37,0.784,119,2012-02-28,WAS,MIL,2012,123.0
995,995,95,Home,W 118-105 ,240,46,85,0.541,39,66,0.591,7,19,0.368,19,25,0.76,118,41,96,0.427,31,68,0.456,10,28,0.357,13,17,0.765,105,2012-03-07,SAS,NYK,2012,110.0
996,996,96,Home,W 118-107 ,240,39,82,0.476,28,62,0.452,11,20,0.55,29,36,0.806,118,44,86,0.512,36,69,0.522,8,17,0.471,11,17,0.647,107,2012-03-11,CLE,HOU,2012,111.0
997,997,97,Home,W 118-117 (OT),265,45,87,0.517,38,67,0.567,7,20,0.35,21,26,0.808,118,43,92,0.467,29,63,0.46,14,29,0.483,17,19,0.895,117,2012-03-13,DEN,ATL,2012,124.0
998,998,98,Home,W 118-110 ,240,42,88,0.477,32,65,0.492,10,23,0.435,24,28,0.857,118,47,90,0.522,39,74,0.527,8,16,0.5,8,11,0.727,110,2012-04-11,POR,GSW,2012,114.0
999,999,99,Home,W 118-110 ,240,42,74,0.568,23,42,0.548,19,32,0.594,15,17,0.882,118,36,66,0.545,25,45,0.556,11,21,0.524,27,34,0.794,110,2012-04-17,NYK,BOS,2012,115.5
1000,1000,0,Home,W 118-109 ,240,43,91,0.473,36,74,0.486,7,17,0.412,25,32,0.781,118,37,88,0.42,31,68,0.456,6,20,0.3,29,33,0.879,109,2012-04-19,IND,MIL,2012,112.0
1001,1001,1,@,W 118-107 ,240,48,87,0.552,42,74,0.568,6,13,0.462,16,17,0.941,118,44,95,0.463,33,69,0.478,11,26,0.423,8,11,0.727,107,2012-04-21,DEN,PHO,2012,112.5
1002,1002,2,Home,W 118-110 ,240,38,81,0.469,29,61,0.475,9,20,0.45,33,36,0.917,118,43,82,0.524,39,66,0.591,4,16,0.25,20,27,0.741,110,2012-04-24,OKC,SAC,2012,112.0
1003,1003,3,@,W 118-92 ,240,45,80,0.563,32,57,0.561,13,23,0.565,15,20,0.75,118,37,90,0.411,33,76,0.434,4,14,0.286,14,17,0.824,92,2012-11-26,SAS,WAS,2013,94.0
1004,1004,4,@,W 118-117 (2OT),290,46,94,0.489,37,69,0.536,9,25,0.36,17,21,0.81,118,43,99,0.434,30,64,0.469,13,35,0.371,18,22,0.818,117,2012-12-01,POR,CLE,2013,123.5
1005,1005,5,@,W 118-112 (OT),265,43,92,0.467,31,57,0.544,12,35,0.343,20,26,0.769,118,41,88,0.466,28,61,0.459,13,27,0.481,17,22,0.773,112,2012-12-03,POR,CHA,2013,118.5
1006,1006,6,@,W 118-115 (OT),265,49,107,0.458,40,80,0.5,9,27,0.333,11,14,0.786,118,46,103,0.447,36,74,0.486,10,29,0.345,13,15,0.867,115,2012-12-22,LAL,GSW,2013,120.0
1007,1007,7,Home,W 118-96 ,240,44,82,0.537,34,62,0.548,10,20,0.5,20,25,0.8,118,36,86,0.419,29,64,0.453,7,22,0.318,17,19,0.895,96,2012-12-30,SAC,BOS,2013,99.5
1008,1008,8,Home,W 118-92 ,240,44,82,0.537,34,68,0.5,10,14,0.714,20,24,0.833,118,33,78,0.423,26,64,0.406,7,14,0.5,19,23,0.826,92,2013-01-07,CHI,CLE,2013,95.5
1009,1009,9,@,L 118-124 ,240,44,92,0.478,36,76,0.474,8,16,0.5,22,30,0.733,118,43,84,0.512,34,65,0.523,9,19,0.474,29,33,0.879,124,2013-01-14,CLE,SAC,2013,128.5
1010,1010,10,@,L 118-121 (OT),265,35,76,0.461,27,52,0.519,8,24,0.333,40,48,0.833,118,45,93,0.484,37,75,0.493,8,18,0.444,23,34,0.676,121,2013-01-20,OKC,DEN,2013,125.0
1011,1011,11,Home,W 118-110 ,240,42,82,0.512,34,54,0.63,8,28,0.286,26,36,0.722,118,39,81,0.481,31,54,0.574,8,27,0.296,24,35,0.686,110,2013-01-30,DEN,HOU,2013,114.0
1012,1012,12,Home,W 118-103 ,240,47,79,0.595,35,53,0.66,12,26,0.462,12,16,0.75,118,40,88,0.455,32,62,0.516,8,26,0.308,15,20,0.75,103,2013-02-08,HOU,POR,2013,107.0
1013,1013,13,Home,W 118-114 (3OT),315,43,108,0.398,30,78,0.385,13,30,0.433,19,24,0.792,118,48,113,0.425,40,87,0.46,8,26,0.308,10,17,0.588,114,2013-02-10,BOS,DEN,2013,118.0
1014,1014,14,@,W 118-94 ,240,43,87,0.494,34,66,0.515,9,21,0.429,23,28,0.821,118,38,79,0.481,34,65,0.523,4,14,0.286,14,22,0.636,94,2013-02-23,CLE,ORL,2013,96.0
1015,1015,15,@,W 118-110 ,240,42,77,0.545,27,45,0.6,15,32,0.469,19,28,0.679,118,44,78,0.564,35,56,0.625,9,22,0.409,13,16,0.813,110,2013-03-01,HOU,ORL,2013,114.5
1016,1016,16,@,L 118-125 ,240,41,94,0.436,32,68,0.471,9,26,0.346,27,35,0.771,118,47,82,0.573,39,65,0.6,8,17,0.471,23,28,0.821,125,2013-03-04,TOR,GSW,2013,129.0
1017,1017,17,Home,W 118-116 (OT),265,39,91,0.429,25,52,0.481,14,39,0.359,26,36,0.722,118,48,93,0.516,40,71,0.563,8,22,0.364,12,16,0.75,116,2013-03-08,LAL,TOR,2013,120.0
1018,1018,18,Home,L 118-119 (OT),265,47,96,0.49,39,75,0.52,8,21,0.381,16,19,0.842,118,46,100,0.46,39,80,0.488,7,20,0.35,20,27,0.741,119,2013-03-18,CHI,DEN,2013,122.5
1019,1019,19,Home,W 118-107 ,240,45,83,0.542,34,60,0.567,11,23,0.478,17,21,0.81,118,40,88,0.455,32,68,0.471,8,20,0.4,19,24,0.792,107,2013-03-29,BOS,ATL,2013,111.0
1020,1020,20,Home,W 118-111 (OT),265,39,87,0.448,29,60,0.483,10,27,0.37,30,37,0.811,118,42,104,0.404,32,74,0.432,10,30,0.333,17,22,0.773,111,2013-04-11,CHI,NYK,2013,116.0
1021,1021,21,Home,W 118-116 ,240,34,66,0.515,22,41,0.537,12,25,0.48,38,50,0.76,118,46,97,0.474,35,71,0.493,11,26,0.423,13,16,0.813,116,2013-04-12,LAL,GSW,2013,121.5
1022,1022,22,Home,W 118-109 ,240,43,81,0.531,35,59,0.593,8,22,0.364,24,27,0.889,118,38,82,0.463,26,50,0.52,12,32,0.375,21,26,0.808,109,2013-04-14,DEN,POR,2013,115.0
1023,1023,23,Home,W 118-98 ,240,49,93,0.527,45,77,0.584,4,16,0.25,16,20,0.8,118,40,104,0.385,33,79,0.418,7,25,0.28,11,17,0.647,98,2013-04-17,DEN,PHO,2013,101.5
1024,1024,24,Home,W 118-109 ,240,44,77,0.571,33,53,0.623,11,24,0.458,19,24,0.792,118,37,76,0.487,29,52,0.558,8,24,0.333,27,35,0.771,109,2013-10-30,DAL,ATL,2014,113.0
1025,1025,25,@,L 118-137 ,240,41,82,0.5,34,57,0.596,7,25,0.28,29,43,0.674,118,49,94,0.521,34,56,0.607,15,38,0.395,24,28,0.857,137,2013-11-04,HOU,LAC,2014,144.5
1026,1026,26,Home,W 118-95 ,240,46,79,0.582,34,56,0.607,12,23,0.522,14,24,0.583,118,33,79,0.418,22,49,0.449,11,30,0.367,18,21,0.857,95,2013-11-12,MIA,MIL,2014,100.5
1027,1027,27,@,W 118-110 (OT),265,44,99,0.444,29,67,0.433,15,32,0.469,15,20,0.75,118,42,94,0.447,39,77,0.506,3,17,0.176,23,31,0.742,110,2013-11-17,POR,TOR,2014,111.5
1028,1028,28,Home,W 118-94 ,240,47,77,0.61,42,64,0.656,5,13,0.385,19,20,0.95,118,34,85,0.4,27,64,0.422,7,21,0.333,19,21,0.905,94,2013-12-08,OKC,IND,2014,97.5
1029,1029,29,Home,W 118-85 ,240,45,86,0.523,35,60,0.583,10,26,0.385,18,24,0.75,118,35,94,0.372,32,76,0.421,3,18,0.167,12,15,0.8,85,2013-12-20,ATL,UTA,2014,86.5
1030,1030,30,Home,W 118-116 (OT),265,37,91,0.407,21,52,0.404,16,39,0.41,28,34,0.824,118,45,104,0.433,35,78,0.449,10,26,0.385,16,22,0.727,116,2013-12-28,ATL,CHA,2014,121.0
1031,1031,31,Home,W 118-103 ,240,44,79,0.557,36,61,0.59,8,18,0.444,22,29,0.759,118,37,84,0.44,30,58,0.517,7,26,0.269,22,35,0.629,103,2014-01-13,UTA,DEN,2014,106.5
1032,1032,32,Home,L 118-120 ,240,44,84,0.524,31,50,0.62,13,34,0.382,17,23,0.739,118,41,88,0.466,28,71,0.394,13,17,0.765,25,32,0.781,120,2014-01-14,LAL,CLE,2014,126.5
1033,1033,33,Home,L 118-126 ,240,36,74,0.486,22,45,0.489,14,29,0.483,32,38,0.842,118,46,84,0.548,34,62,0.548,12,22,0.545,22,25,0.88,126,2014-01-25,TOR,LAC,2014,132.0
1034,1034,34,Home,L 118-125 (2OT),290,44,101,0.436,39,85,0.459,5,16,0.313,25,32,0.781,118,48,98,0.49,39,70,0.557,9,28,0.321,20,25,0.8,125,2014-02-05,WAS,SAS,2014,129.5
1035,1035,35,Home,W 118-113 (OT),265,42,92,0.457,37,79,0.468,5,13,0.385,29,35,0.829,118,45,104,0.433,38,84,0.452,7,20,0.35,16,20,0.8,113,2014-02-07,IND,POR,2014,116.5
1036,1036,36,Home,W 118-105 ,240,36,71,0.507,27,47,0.574,9,24,0.375,37,54,0.685,118,34,85,0.4,27,59,0.458,7,26,0.269,30,40,0.75,105,2014-02-07,LAC,TOR,2014,108.5
1037,1037,37,Home,W 118-98 ,240,47,101,0.465,42,85,0.494,5,16,0.313,19,25,0.76,118,39,90,0.433,31,67,0.463,8,23,0.348,12,20,0.6,98,2014-02-25,IND,LAL,2014,102.0
1038,1038,38,Home,W 118-110 ,240,42,84,0.5,31,51,0.608,11,33,0.333,23,33,0.697,118,45,100,0.45,41,81,0.506,4,19,0.211,16,19,0.842,110,2014-03-01,HOU,DET,2014,112.0
1039,1039,39,@,W 118-106 ,240,47,90,0.522,36,63,0.571,11,27,0.407,13,19,0.684,118,39,90,0.433,32,64,0.5,7,26,0.269,21,24,0.875,106,2014-03-05,NYK,MIN,2014,109.5
1040,1040,40,Home,W 118-111 ,240,47,97,0.485,37,66,0.561,10,31,0.323,14,21,0.667,118,40,86,0.465,36,71,0.507,4,15,0.267,27,39,0.692,111,2014-03-09,BOS,DET,2014,113.0
1041,1041,41,Home,W 118-113 (OT),265,38,89,0.427,29,60,0.483,9,29,0.31,33,45,0.733,118,39,96,0.406,30,71,0.423,9,25,0.36,26,33,0.788,113,2014-03-09,HOU,POR,2014,117.5
1042,1042,42,Home,W 118-113 (OT),265,40,94,0.426,29,60,0.483,11,34,0.324,27,31,0.871,118,40,81,0.494,33,57,0.579,7,24,0.292,26,29,0.897,113,2014-03-18,ATL,TOR,2014,116.5
1043,1043,43,Home,W 118-109 ,240,44,86,0.512,33,59,0.559,11,27,0.407,19,27,0.704,118,43,95,0.453,33,69,0.478,10,26,0.385,13,19,0.684,109,2014-03-19,DEN,DET,2014,114.0
1044,1044,44,Home,L 118-119 (2OT),290,41,101,0.406,33,72,0.458,8,29,0.276,28,33,0.848,118,38,98,0.388,26,62,0.419,12,36,0.333,31,38,0.816,119,2014-03-21,TOR,OKC,2014,125.0
1045,1045,45,@,W 118-111 ,240,38,79,0.481,26,44,0.591,12,35,0.343,30,34,0.882,118,46,92,0.5,40,75,0.533,6,17,0.353,13,17,0.765,111,2014-03-22,HOU,CLE,2014,114.0
1046,1046,46,@,W 118-107 ,240,42,89,0.472,30,48,0.625,12,41,0.293,22,36,0.611,118,32,79,0.405,25,54,0.463,7,25,0.28,36,45,0.8,107,2014-03-29,LAC,HOU,2014,110.5
1047,1047,47,Home,W 118-92 ,240,45,72,0.625,35,53,0.66,10,19,0.526,18,21,0.857,118,32,81,0.395,29,57,0.509,3,24,0.125,25,30,0.833,92,2014-04-02,WAS,BOS,2014,93.5
1048,1048,48,@,W 118-102 ,240,50,88,0.568,44,70,0.629,6,18,0.333,12,17,0.706,118,39,84,0.464,32,54,0.593,7,30,0.233,17,23,0.739,102,2014-04-16,WAS,BOS,2014,105.5
1049,1049,49,@,W 118-111 ,240,34,71,0.479,22,38,0.579,12,33,0.364,38,44,0.864,118,42,82,0.512,35,62,0.565,7,20,0.35,20,28,0.714,111,2014-10-31,LAC,LAL,2015,114.5
1050,1050,50,Home,W 118-91 ,240,42,88,0.477,35,62,0.565,7,26,0.269,27,33,0.818,118,36,87,0.414,29,56,0.518,7,31,0.226,12,15,0.8,91,2014-11-01,UTA,PHO,2015,94.5
1051,1051,51,Home,W 118-113 ,240,44,82,0.537,30,57,0.526,14,25,0.56,16,20,0.8,118,45,102,0.441,34,71,0.479,11,31,0.355,12,16,0.75,113,2014-11-03,DAL,BOS,2015,118.5
1052,1052,52,@,W 118-115 ,240,40,78,0.513,28,54,0.519,12,24,0.5,26,34,0.765,118,43,91,0.473,31,61,0.508,12,30,0.4,17,25,0.68,115,2014-11-07,CHI,PHI,2015,121.0
1053,1053,53,Home,W 118-111 ,240,40,81,0.494,27,54,0.5,13,27,0.481,25,30,0.833,118,41,93,0.441,29,66,0.439,12,27,0.444,17,20,0.85,111,2014-11-10,CLE,NOP,2015,117.0
1054,1054,54,@,W 118-114 ,240,48,93,0.516,39,72,0.542,9,21,0.429,13,16,0.813,118,45,87,0.517,41,77,0.532,4,10,0.4,20,31,0.645,114,2014-11-17,PHO,BOS,2015,116.0
1055,1055,55,Home,L 118-122 (3OT),315,44,92,0.478,35,61,0.574,9,31,0.29,21,29,0.724,118,48,108,0.444,43,84,0.512,5,24,0.208,21,28,0.75,122,2014-11-19,BRK,MIL,2015,124.5
1056,1056,56,@,W 118-106 ,240,45,80,0.563,32,54,0.593,13,26,0.5,15,17,0.882,118,40,88,0.455,36,69,0.522,4,19,0.211,22,30,0.733,106,2014-12-05,PHO,DAL,2015,108.0
1057,1057,57,Home,W 118-108 ,240,42,86,0.488,28,53,0.528,14,33,0.424,20,27,0.741,118,40,82,0.488,35,68,0.515,5,14,0.357,23,26,0.885,108,2014-12-21,TOR,NYK,2015,110.5
1058,1058,58,@,L 118-125 ,240,43,86,0.5,33,62,0.532,10,24,0.417,22,29,0.759,118,49,77,0.636,36,54,0.667,13,23,0.565,14,22,0.636,125,2014-12-22,LAC,SAS,2015,131.5
1059,1059,59,@,W 118-108 ,240,47,85,0.553,42,68,0.618,5,17,0.294,19,28,0.679,118,42,86,0.488,36,67,0.537,6,19,0.316,18,24,0.75,108,2015-01-09,DEN,SAC,2015,111.0
1060,1060,60,@,L 118-128 ,240,48,97,0.495,42,82,0.512,6,15,0.4,16,16,1.0,118,49,94,0.521,39,70,0.557,10,24,0.417,20,24,0.833,128,2015-01-21,ORL,DET,2015,133.0
1061,1061,61,Home,W 118-113 ,240,47,92,0.511,38,65,0.585,9,27,0.333,15,24,0.625,118,39,87,0.448,26,55,0.473,13,32,0.406,22,28,0.786,113,2015-01-21,PHO,POR,2015,119.5
1062,1062,62,@,L 118-123 (2OT),290,43,104,0.413,37,79,0.468,6,25,0.24,26,32,0.813,118,50,106,0.472,47,97,0.485,3,9,0.333,20,25,0.8,123,2015-01-29,CHI,LAL,2015,124.5
1063,1063,63,Home,L 118-127 ,240,41,87,0.471,29,61,0.475,12,26,0.462,24,30,0.8,118,48,95,0.505,33,58,0.569,15,37,0.405,16,23,0.696,127,2015-02-10,PHO,HOU,2015,134.5
1064,1064,64,Home,W 118-111 (OT),265,43,84,0.512,36,66,0.545,7,18,0.389,25,38,0.658,118,42,98,0.429,34,65,0.523,8,33,0.242,19,27,0.704,111,2015-02-22,LAL,BOS,2015,115.0
1065,1065,65,@,L 118-123 (OT),265,34,96,0.354,19,61,0.311,15,35,0.429,35,44,0.795,118,44,96,0.458,37,75,0.493,7,21,0.333,28,34,0.824,123,2015-03-04,PHI,OKC,2015,126.5
1066,1066,66,Home,W 118-86 ,240,45,85,0.529,28,51,0.549,17,34,0.5,11,12,0.917,118,34,92,0.37,30,75,0.4,4,17,0.235,14,20,0.7,86,2015-03-10,IND,ORL,2015,88.0
1067,1067,67,Home,W 118-99 ,240,46,80,0.575,35,59,0.593,11,21,0.524,15,17,0.882,118,41,91,0.451,34,66,0.515,7,25,0.28,10,12,0.833,99,2015-03-13,POR,DET,2015,102.5
1068,1068,68,@,W 118-111 (2OT),290,46,104,0.442,36,73,0.493,10,31,0.323,16,20,0.8,118,46,99,0.465,40,77,0.519,6,22,0.273,13,21,0.619,111,2015-03-15,DEN,NOP,2015,114.0
1069,1069,69,@,L 118-122 ,240,44,84,0.524,31,50,0.62,13,34,0.382,17,28,0.607,118,42,88,0.477,37,69,0.536,5,19,0.263,33,39,0.846,122,2015-03-18,BOS,OKC,2015,124.5
1070,1070,70,Home,W 118-108 ,240,37,83,0.446,25,53,0.472,12,30,0.4,32,40,0.8,118,42,93,0.452,29,57,0.509,13,36,0.361,11,19,0.579,108,2015-03-19,HOU,DEN,2015,114.5
1071,1071,71,@,W 118-113 ,240,35,68,0.515,23,47,0.489,12,21,0.571,36,44,0.818,118,42,82,0.512,35,58,0.603,7,24,0.292,22,28,0.786,113,2015-10-30,WAS,MIL,2016,116.5
1072,1072,72,Home,W 118-97 ,240,45,83,0.542,31,60,0.517,14,23,0.609,14,22,0.636,118,40,84,0.476,29,60,0.483,11,24,0.458,6,12,0.5,97,2015-11-04,PHO,SAC,2016,102.5
1073,1073,73,Home,W 118-98 ,240,44,97,0.454,32,67,0.478,12,30,0.4,18,23,0.783,118,36,88,0.409,28,63,0.444,8,25,0.32,18,23,0.783,98,2015-11-06,BOS,WAS,2016,102.0
1074,1074,74,Home,W 118-114 ,240,37,74,0.5,26,50,0.52,11,24,0.458,33,43,0.767,118,40,82,0.488,30,60,0.5,10,22,0.455,24,28,0.857,114,2015-11-10,CLE,UTA,2016,119.0
1075,1075,75,Home,W 118-108 ,240,42,76,0.553,31,52,0.596,11,24,0.458,23,30,0.767,118,37,86,0.43,25,59,0.424,12,27,0.444,22,33,0.667,108,2015-11-11,DAL,LAC,2016,114.0
1076,1076,76,Home,W 118-104 ,240,44,83,0.53,30,53,0.566,14,30,0.467,16,21,0.762,118,40,90,0.444,31,64,0.484,9,26,0.346,15,28,0.536,104,2015-11-12,PHO,LAC,2016,108.5
1077,1077,77,@,W 118-105 ,240,47,89,0.528,32,60,0.533,15,29,0.517,9,13,0.692,118,37,86,0.43,33,71,0.465,4,15,0.267,27,35,0.771,105,2015-11-22,GSW,DEN,2016,107.0
1078,1078,78,Home,L 118-129 ,240,42,88,0.477,29,57,0.509,13,31,0.419,21,27,0.778,118,44,77,0.571,34,54,0.63,10,23,0.435,31,37,0.838,129,2015-11-25,MIL,SAC,2016,134.0
1079,1079,79,Home,W 118-96 ,240,45,90,0.5,32,61,0.525,13,29,0.448,15,19,0.789,118,41,82,0.5,38,66,0.576,3,16,0.188,11,18,0.611,96,2015-12-12,DET,IND,2016,97.5
1080,1080,80,Home,W 118-81 ,240,42,75,0.56,33,54,0.611,9,21,0.429,25,27,0.926,118,32,79,0.405,29,68,0.426,3,11,0.273,14,17,0.824,81,2015-12-14,SAS,UTA,2016,82.5
1081,1081,81,Home,W 118-78 ,240,46,84,0.548,37,65,0.569,9,19,0.474,17,25,0.68,118,30,86,0.349,22,58,0.379,8,28,0.286,10,17,0.588,78,2015-12-19,OKC,LAL,2016,82.0
1082,1082,82,Home,L 118-119 (OT),265,51,101,0.505,41,82,0.5,10,19,0.526,6,14,0.429,118,45,82,0.549,29,48,0.604,16,34,0.471,13,15,0.867,119,2015-12-23,BRK,DAL,2016,127.0
1083,1083,83,Home,W 118-111 ,240,40,87,0.46,24,54,0.444,16,33,0.485,22,28,0.786,118,42,78,0.538,34,57,0.596,8,21,0.381,19,26,0.731,111,2015-12-26,DAL,CHI,2016,115.0
1084,1084,84,Home,W 118-115 ,240,47,85,0.553,41,64,0.641,6,21,0.286,18,27,0.667,118,41,76,0.539,33,52,0.635,8,24,0.333,25,29,0.862,115,2016-01-07,SAC,LAL,2016,119.0
1085,1085,85,@,W 118-104 ,240,51,98,0.52,40,73,0.548,11,25,0.44,5,10,0.5,118,38,80,0.475,35,63,0.556,3,17,0.176,25,32,0.781,104,2016-01-15,WAS,IND,2016,105.5
1086,1086,86,Home,W 118-113 (OT),265,40,93,0.43,24,59,0.407,16,34,0.471,22,24,0.917,118,40,94,0.426,28,64,0.438,12,30,0.4,21,26,0.808,113,2016-01-18,DAL,BOS,2016,119.0
1087,1087,87,Home,W 118-111 (OT),265,47,90,0.522,40,73,0.548,7,17,0.412,17,18,0.944,118,37,86,0.43,25,59,0.424,12,27,0.444,25,31,0.806,111,2016-01-20,NYK,UTA,2016,117.0
1088,1088,88,@,W 118-111 ,240,43,82,0.524,33,66,0.5,10,16,0.625,22,34,0.647,118,43,93,0.462,34,69,0.493,9,24,0.375,16,22,0.727,111,2016-02-21,SAS,PHO,2016,115.5
1089,1089,89,@,W 118-112 ,240,42,90,0.467,29,62,0.468,13,28,0.464,21,25,0.84,118,40,86,0.465,34,72,0.472,6,14,0.429,26,31,0.839,112,2016-02-24,GSW,MIA,2016,115.0
1090,1090,90,Home,L 118-121 (OT),265,46,96,0.479,37,70,0.529,9,26,0.346,17,26,0.654,118,45,95,0.474,31,63,0.492,14,32,0.438,17,25,0.68,121,2016-02-27,OKC,GSW,2016,128.0
1091,1091,91,@,L 118-132 ,240,45,92,0.489,36,66,0.545,9,26,0.346,19,26,0.731,118,52,76,0.684,42,58,0.724,10,18,0.556,18,22,0.818,132,2016-03-05,BRK,MIN,2016,137.0
1092,1092,92,@,W 118-104 ,240,38,86,0.442,27,53,0.509,11,33,0.333,31,41,0.756,118,35,86,0.407,23,53,0.434,12,33,0.364,22,32,0.688,104,2016-03-09,HOU,PHI,2016,110.0
1093,1093,93,@,W 118-96 ,240,47,91,0.516,37,73,0.507,10,18,0.556,14,20,0.7,118,38,81,0.469,30,60,0.5,8,21,0.381,12,15,0.8,96,2016-03-11,MIA,CHI,2016,100.0
1094,1094,94,Home,W 118-103 ,240,42,83,0.506,32,58,0.552,10,25,0.4,24,29,0.828,118,36,76,0.474,27,46,0.587,9,30,0.3,22,27,0.815,103,2016-03-11,CHA,DET,2016,107.5
1095,1095,95,@,W 118-114 ,240,39,89,0.438,27,55,0.491,12,34,0.353,28,34,0.824,118,39,84,0.464,31,59,0.525,8,25,0.32,28,39,0.718,114,2016-03-16,ATL,DET,2016,118.0
1096,1096,96,Home,W 118-102 ,240,46,94,0.489,35,70,0.5,11,24,0.458,15,15,1.0,118,40,86,0.465,34,65,0.523,6,21,0.286,16,20,0.8,102,2016-03-17,CHI,BRK,2016,105.0
1097,1097,97,Home,W 118-110 ,240,45,86,0.523,37,70,0.529,8,16,0.5,20,22,0.909,118,39,89,0.438,29,67,0.433,10,22,0.455,22,30,0.733,110,2016-03-17,SAS,POR,2016,115.0
1098,1098,98,Home,W 118-102 ,240,43,80,0.538,32,56,0.571,11,24,0.458,21,25,0.84,118,39,98,0.398,31,73,0.425,8,25,0.32,16,19,0.842,102,2016-03-23,DET,ORL,2016,106.0
1099,1099,99,Home,W 118-110 ,240,41,102,0.402,28,60,0.467,13,42,0.31,23,26,0.885,118,38,82,0.463,31,55,0.564,7,27,0.259,27,32,0.844,110,2016-04-03,HOU,OKC,2016,113.5
